Timestamp,Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,"""ZUx - Cycle time",SKx - Closing force,"""SKs - Clamping force peak value",Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality,Rand
12/15/2021 7:58,106.322,81.362,6.968,3.22,74.81,914,931,117.8,106,146.7,907.2,8.77,18.8,2,0.940095138
12/15/2021 7:59,106.138,81.997,11.128,2.95,75.67,902,916.4,117.5,104,145.8,873,8.79,18.78,4,0.287849777
12/15/2021 8:00,106.298,81.38,6.968,3.27,74.81,918.8,936.3,115.1,104.1,145.4,908.7,8.81,18.75,2,0.536528977
12/15/2021 8:01,105.535,80.829,6.292,4.34,75.72,898.9,925.2,101.6,86.4,146.2,825.6,8.56,19.01,3,0.432209199
12/15/2021 8:02,106.284,81.378,6.968,3.16,74.79,884.1,902.7,124.9,105.2,148.1,920.4,8.82,18.75,1,0.790878771
12/15/2021 8:11,105.825,81.131,6.188,3.3,75.76,890.4,911.8,118.1,109.4,145.6,897.3,8.78,18.78,3,0.299522643
12/15/2021 8:12,106.2714479,80.617,6.864,4.08,74.81,881.1231019,902.6341284,116.9,107.3,148.1,923.9,8.82,18.73,1,0.416565008
12/15/2021 8:13,106.08,82.051,11.128,2.88,75.63,901.1,917.3,118.7,107.5,145.9,913.1,8.93,18.64,4,0.124654661
12/15/2021 8:14,155.032,82,11.128,2.93,75.67,901.6,916.4,111.8,105.5,146.3,888.6,8.86,18.71,4,0.963983232
12/15/2021 8:15,105.727,81.039,6.292,3.52,75.78,892.6,915.3,113.6,103.2,146.2,852.6,8.64,18.92,3,0.220998732
12/15/2021 8:16,106.355,81.381,6.968,3.28,74.83,919.5,938.3,112.7,102.4,145.9,901.7,8.73,18.84,2,0.075696849
12/15/2021 8:17,106.036,82.071,10.972,2.99,75.64,901.8,918.6,110,100,149.6,876.9,8.8,18.77,4,0.880295507
12/15/2021 8:18,106.463,81.413,6.968,3.19,74.82,880.2,897.7,118.1,106.1,145.5,920.6,8.78,18.78,1,0.069195575
12/15/2021 8:19,105.505,80.617,6.864,3.186044932,74.81,880.1264908,896.8,120.5,107.3,146.1,874.6,8.76,18.73,1,0.586404033
12/15/2021 8:20,106.149,81.453,6.136,2.84,75.65,905.9,920.3,126.1,109.5,146.3,907.9,8.88,18.69,4,0.004879711
12/15/2021 8:21,115.429,82.073,11.128,2.89,75.61,901.1,917.3,115.4,105.8,145.5,905.3,8.96,18.61,4,0.819442774
12/15/2021 8:22,106.4866271,81.437,6.864,3.16,74.83,908.6,938.2,120.5,107.8,145.6,920.2,8.59,18.72,1,0.781163579
12/15/2021 8:26,105.851,81.193,6.292,3.3,75.76,893.1,912.9,122,109.2,146.6,889.2,8.73,18.84,3,0.193553112
12/15/2021 8:27,106.295,81.343,6.968,3.19,74.8,886.7,902.4,116.3,104.2,145.3,921,8.84,18.73,1,0.71778548
12/15/2021 8:28,105.976,81.388,6.292,3.44,75.72,889.3,909.9,114.2,101.9,147.2,865.5,8.71,18.86,3,0.902905017
12/15/2021 8:29,106.061,81.409,6.24,2.88,75.63,905.7,922.1,119.9,106.8,146.2,904.4,8.97,18.6,4,0.600328692
12/15/2021 8:29,151.015,82.064,10.868,2.78,75.64,904.9,920.8,122.3,109.6,146.8,927.6,9.01,18.56,4,0.383996774
12/15/2021 8:30,105.505,81.058,6.968,3.22,74.83,920.2642832,918.2,118.4,107.8,147,922.3,8.83,18.98,1,0.156202911
12/15/2021 8:31,106.272,81.327,6.968,3.19,74.79,883.9,900.1,117.2,104,145.4,922.5,8.83,18.74,2,0.449677131
12/15/2021 8:32,106.147,81.997,10.868,2.89,75.65,900.9,917.9,113.9,106.4,145.5,914.5,9.02,18.55,4,0.764775841
12/15/2021 8:33,106.105,81.342,6.864,3.22,74.81,909.9,929.5,122.9,105.1,146,920.5,8.86,18.7,1,0.603138131
12/15/2021 8:34,106.045,81.988,11.128,2.98,75.62,900.5,917.1,112.7,102.3,146.3,877.2,8.81,18.76,4,0.731797621
12/15/2021 8:35,105.449,80.617,6.864,3.185222655,74.81,903.1,919.9,120.5,93.1,147,933.1,8.81,18.89,1,0.728706927
12/15/2021 8:36,105.94,81.217,6.292,3.31,75.74,890.9,911.4,114.8,105,145.3,890.1,8.77,18.8,3,0.290143075
12/15/2021 9:23,106.224,81.338,6.968,3.17,74.8,912.3,926.9,115.7,106.4,146.1,915.2,8.86,18.71,2,0.370085683
12/15/2021 9:24,106.096,82.145,11.128,2.96,75.64,901.2,915.6,113.6,104,146.6,892.1,8.85,18.71,4,0.674676968
12/15/2021 9:25,105.449,81.362,6.968,3.22,74.82,908.6,902.5932936,127.3,88.9,145.9,917.5,8.85,18.75,1,0.639342334
12/15/2021 9:26,105.944,80.411,6.864,3.16,74.81,920.839839,926.3,120.5,104.3,145.9,920.2,8.68,18.77,1,0.96354761
12/15/2021 9:27,106.126,82.002,11.128,2.95,75.62,900.5,917.5,119.3,105.9,145.7,889.4,8.88,18.69,4,0.001353244
12/15/2021 9:28,105.911,81.138,6.188,3.43,75.73,892.2,915.3,114.8,105.8,146.4,879.8,8.7,18.87,3,0.672453265
12/15/2021 9:29,105.973,81.304,6.292,3.32,75.76,895.3,914.2,113.3,104.2,145.9,882.5,8.75,18.82,3,0.519097215
12/15/2021 9:30,105.782,80.787,6.968,3.28,74.82,915.6,933.5,114.5,105,145.5,905.8,8.83,18.74,2,0.126742146
12/15/2021 9:31,105.505,80.617,6.864,3.193920854,74.82,885.1037817,919.9,113.9,104.9,148.1,930.5,8.68,18.75,1,0.164241289
12/15/2021 9:32,110.223,81.081,7.748,3.1,74.84,921.2,936.7,126.4,113,147.5,923.1,8.9,18.67,2,0.793628144
12/15/2021 9:33,105.979,81.038,6.968,3.13,74.82,903.3,918.6,116.9,105.9,145.8,919.3,8.87,18.7,2,0.271613219
12/15/2021 9:34,106.015,81.422,6.188,2.89,75.66,906,922.8,116,104.7,145.3,910.5,8.94,18.63,4,0.578503934
12/15/2021 9:42,106.36,81.351,6.968,3.29,74.82,920.4,939.1,116.3,103,146.2,906,8.82,18.75,2,0.666779945
12/15/2021 9:43,106.15,81.241,6.968,3.2,74.82,908.4,926.7,113.3,103.8,146.4,920.1,8.84,18.73,2,0.071005802
12/15/2021 9:44,106.3,81.339,6.968,3.28,74.83,912,928,115.4,102.5,146,911.2,8.77,18.79,2,0.360680928
12/15/2021 9:45,105.533,80.831,6.292,4.66,75.77,893.3,912,100.1,84.8,147.7,810.7,8.5,19.07,3,0.843013481
12/15/2021 9:46,105.606,81.007,6.292,4.2,75.76,894.8,915.8,101.3,89.3,145.6,815.8,8.47,19.09,3,0.850975891
12/15/2021 9:47,135.602,82.054,11.128,2.96,75.64,899.8,917.1,114.8,105,146.4,887.4,8.74,18.83,4,0.089750448
12/15/2021 9:48,105.817,81.181,6.188,3.27,75.72,889.6,910.7,115.1,106.9,146.3,899,8.81,18.75,3,0.903470376
12/15/2021 9:49,106.108,81.398,6.084,2.86,75.63,904.4,921,123.8,106,146.4,898.6,8.97,18.6,4,0.351462256
12/15/2021 9:50,106.053,82.114,11.128,2.97,75.64,903.3,920.1,110.6,103.4,145.9,888,8.89,18.67,4,0.057205097
12/15/2021 9:51,106.108,81.469,6.084,2.9,75.66,902.7,920.1,117.8,105.8,145.7,903.8,8.97,18.6,4,0.268663016
12/15/2021 9:52,105.832,81.18,6.24,3.33,75.73,892.2,913.2,114.8,106.1,146.2,881.9,8.72,18.85,3,0.087967875
12/15/2021 9:53,106.109,81.281,7.02,3.16,74.81,907,926.5,116.9,105.1,145.3,920.5,8.83,18.74,2,0.406131252
12/15/2021 10:10,105.949,81.384,6.24,3.26,75.71,896.6,914.2,116.9,105.5,146.2,902.3,8.79,18.77,2,0.802256398
12/15/2021 10:11,106.16,81.096,7.124,3.1,74.8,920.6,937.6,116.3,109.6,145.6,932.7,8.9,18.67,2,0.351935572
12/15/2021 10:12,106.139,81.288,6.968,3.18,74.82,912.5,927.1,118.4,105.2,145.8,915.1,8.83,18.74,2,0.254049098
12/15/2021 10:13,105.449,80.411,6.864,4.08,74.82,920.4,935.9,107.3,88.9,147,874.6,8.59,18.98,1,0.556615708
12/15/2021 10:14,105.699,80.762,6.864,3.4,74.82,927.6,946.5,120.2,100.3,146.2,904.2,8.75,18.81,1,0.054119297
12/15/2021 10:15,106.076,81.397,6.084,2.83,75.63,903.6,918.6,116.9,108,145.5,917.3,8.98,18.59,4,0.165801461
12/15/2021 10:16,105.548,81.042,6.292,4.19,75.77,894.6,914.9,107.6,91.2,146.3,811.4,8.52,19.05,3,0.11801712
12/15/2021 10:17,106.258,81.341,6.968,3.22,74.81,913.6,928.6,115.1,106.5,146.3,912.5,8.84,18.72,2,0.542483351
12/15/2021 10:18,106.465,81.38,6.968,3.19,74.8,881.9,897,119.3,104.7,146.3,926.3,8.82,18.75,2,0.353406437
12/15/2021 10:19,106.347,81.315,6.864,3.22,74.78,919.1,937.2,116.6,104.8,146.8,902.4,8.8,18.77,2,0.262405847
12/15/2021 10:20,105.903,81.229,6.188,3.28,75.73,895,914,119.6,109,146.1,898.5,8.74,18.82,3,0.348327404
12/15/2021 10:21,106.4748273,81.162,6.864,3.16,74.82,879.4108705,902.0336533,127.3,104.9,145.6,922.3,8.85,18.73,1,0.631766867
12/15/2021 10:26,106.002,81.157,6.968,3.17,74.83,908.4,923.8,113.6,105.3,146.6,932.4,8.91,18.66,2,0.468084605
12/15/2021 10:27,105.832,80.995,6.968,3.25,74.82,899.4,916.4,119.3,104.6,146.4,910.6,8.83,18.74,2,0.670826977
12/15/2021 10:28,106.066,81.963,10.972,2.89,75.63,900.7,918.4,115.1,106,145.4,900,8.95,18.62,4,0.202901487
12/15/2021 10:29,106.425,81.41,6.968,3.23,74.82,878.7,898.1,114.2,104.3,147.9,924.5,8.81,18.76,1,0.890719684
12/15/2021 10:30,106.173,81.293,6.968,3.23,74.81,907.3,925.6,116.6,103.5,146.2,916.8,8.81,18.75,2,0.071659551
12/15/2021 10:31,106.045,81.46,6.084,2.89,75.61,902.9,917.7,113,104,145.9,907.4,8.86,18.7,3,0.359840113
12/15/2021 10:32,105.505,81.162,6.864,3.16,74.82,879.7118598,918.2,116.9,106.2,145.6,937.7,8.83,18.98,1,0.718255049
12/15/2021 10:33,106.282,81.294,6.968,3.2,74.82,911.6,927.8,116.9,104.6,146,909.4,8.82,18.75,2,0.491924335
12/15/2021 10:34,105.902,81.058,6.864,4.08,74.83,880.2743074,902.4492777,104.6,104.9,145.8,930.5,8.84,18.98,1,0.964153263
12/15/2021 10:35,106.234,81.384,7.02,3.26,74.81,907.9,925.8,109.7,102.3,146.7,913.8,8.8,18.77,2,0.535148293
12/15/2021 10:36,113.338,80.996,6.968,3.16,74.82,919.5,937,119.3,108.9,145.5,920.6,8.89,18.67,2,0.451371153
12/15/2021 10:37,106.254,81.252,6.968,3.2,74.82,916.2,934.5,114.2,104.4,145.4,910.6,8.83,18.74,2,0.603879068
12/15/2021 11:03,106.4537481,81.343,6.864,3.181204319,74.82,919.2814907,904,127.3,106.4779508,147,882.3,8.8,18.73,1,0.082656217
12/15/2021 11:04,105.944,81.362,6.968,3.16,74.82,885.3241459,895.3,116.9,106.4576447,146.7,882.3,8.82,18.76,1,0.043797117
12/15/2021 11:05,106.419,81.42,6.968,3.23,74.8,880.6,898.3,118.1,104.8,145.7,911.1,8.78,18.78,2,0.881069302
12/15/2021 11:06,105.677,80.925,6.292,3.77,75.77,902.7,919,108.5,96.2,149,829.5,8.58,18.99,3,0.692907388
12/15/2021 11:07,105.944,81.162,6.968,3.18459044,74.83,908.6,902.4401334,107.3,104.9,145.6,926.5,8.82,18.89,1,0.237913121
12/15/2021 11:08,105.794,81.16,6.188,3.41,75.74,892.6,917.1,115.4,105.2,146.8,887.2,8.76,18.81,3,0.320595704
12/15/2021 11:09,105.83,81.08,6.188,3.41,75.73,892.6,916.6,119.3,105.5,146.2,874.9,8.73,18.84,3,0.927607789
12/15/2021 11:10,106.086,81.456,6.188,2.92,75.64,904.6,919.9,121.4,106.1,145.4,916.4,8.96,18.61,4,0.423175201
12/15/2021 11:11,106.204,81.322,6.864,3.24,74.83,912.3,930.2,112.7,101.4,147.4,902.5,8.81,18.76,2,0.478605961
12/15/2021 11:11,105.944,81.343,7.124,3.82,74.82,885.5762529,926.3,118.4,106.2,146,874.6,8.83,18.71,1,0.908774341
12/15/2021 11:12,105.984,81.322,6.292,3.34,75.75,893.5,913.1,119.3,107,145.6,893.4,8.77,18.8,3,0.457971131
12/15/2021 11:13,105.646,81.017,6.292,4.03,75.75,898.9,922.5,104,91.8,146.7,839.6,8.63,18.93,3,0.307632334
12/15/2021 12:35,105.944,81.343,6.968,3.187706628,74.83,920.0399698,902.3469021,113.9,107.3,145.9,874.6,8.8,18.73,1,0.366226508
12/15/2021 12:36,106.045,82.069,11.128,2.96,75.65,900.7,917.1,113.9,102.8,145.4,896.3,8.9,18.67,4,0.758065606
12/15/2021 12:37,105.505,81.343,6.864,3.205435152,74.83,919.9218877,918.2,120.5,104.9,146.1,882.3,8.85,18.73,1,0.368173626
12/15/2021 12:38,106.184,81.435,6.864,3.34,74.8,907.9,925.4,115.4,101.6,146.6,891.5,8.77,18.8,2,0.858649524
12/15/2021 12:39,104.498,79.026,6.292,3.94,74.89,900.9,922.3,108.2,93,146.7,804.8,8.48,19.09,3,0.908591504
12/15/2021 12:40,105.534,80.974,6.292,4.36,75.73,894.1,918.4,104,88.3,145.1,820.4,8.57,19,3,0.023179081
12/15/2021 12:41,106.113,82.088,11.128,2.94,75.63,901.4,918.4,112.7,104.9,145.7,909.9,8.97,18.6,4,0.39686187
12/15/2021 12:42,105.858,80.692,6.864,3.32,74.81,915.1,931.7,120.2,106.6,146.4,898.7,8.84,18.73,2,0.198052659
12/15/2021 12:43,105.953,81.247,6.188,3.36,75.74,891.7,912.9,117.5,104.4,145.5,873,8.68,18.89,3,0.707995387
12/15/2021 12:43,106.13,81.316,6.968,3.21,74.8,908.6,924.7,117.8,106.9,146.2,912.7,8.8,18.76,2,0.273969845
12/15/2021 12:44,105.912,81.271,6.292,3.33,75.74,894.6,915.3,122.3,108,146.4,887.6,8.73,18.84,3,0.989566241
12/15/2021 12:45,105.505,81.027,6.864,3.22,74.82,884.8991136,904,113.9,104.9,148.1,920.2,8.83,18.76,1,0.081015212
12/15/2021 12:51,106.367,81.399,6.968,3.2,74.8,914,928.7,113.3,103.3,146.2,911.9,8.85,18.72,2,0.030073871
12/15/2021 12:52,105.557,80.976,6.292,4.42,75.74,901.2,924.1,101.9,87.1,146.6,841.5,8.63,18.93,3,0.183491156
12/15/2021 12:53,106.11,82.066,11.128,3.02,75.62,901.4,918.6,109.4,101.2,145.3,862.5,8.76,18.81,3,0.32009844
12/15/2021 12:54,106.2755922,81.471,6.968,3.2,74.83,901.6,902.1828224,120.5,93.1,145.6,922.3,8.84,18.73,1,0.600090179
12/15/2021 12:55,105.505,81.362,6.864,4.08,74.83,908.6,926.3,113.9,107.8,147,922.3,8.81,18.73,1,0.579225694
12/15/2021 12:56,106.175,81.953,11.128,2.96,75.65,900.1,916.2,115.7,104.8,146.5,898,8.92,18.65,4,0.418741909
12/15/2021 12:57,106.04,81.957,11.128,2.99,75.64,901.1,916,113.3,102.2,146.7,882.5,8.85,18.72,4,0.344407068
12/15/2021 12:58,106.112,82.036,11.128,2.98,75.63,900.9,915.1,118.1,103.6,145,882.8,8.79,18.77,4,0.304169868
12/15/2021 12:59,105.968,81.286,6.292,3.34,75.75,896.5,915.5,115.7,106,145.8,882,8.72,18.85,3,0.225905709
12/15/2021 13:00,105.897,81.3,6.292,3.26,75.76,890.7,914.9,116,106.2,144.9,903.5,8.82,18.75,3,0.204694375
12/15/2021 13:01,105.902,80.411,6.968,3.181746371,74.83,920.010835,918.2,116.9,104.9,147,920.2,8.85,18.77,1,0.560423707
12/15/2021 13:02,105.449,80.617,6.864,3.187987591,74.82,879.723963,895.3,116.9,88.9,145.8,920.2,8.85,18.8,1,0.992501388
12/15/2021 13:32,105.888,81.167,6.292,3.35,75.74,895.5,914.4,115.1,106,148.1,889.3,8.79,18.78,3,0.943452584
12/15/2021 13:33,107.226,82,11.232,2.91,75.65,903.1,920.1,113.3,103.8,145.9,884.9,8.82,18.75,4,0.13002189
12/15/2021 13:34,106.282,81.303,6.968,3.24,74.81,911.4,926.7,121.7,106.6,146,913.5,8.82,18.74,2,0.906868837
12/15/2021 13:35,106.145,81.653,7.644,2.89,75.62,905.1,918.8,116.3,105.3,145.5,898.1,8.82,18.74,4,0.246699601
12/15/2021 13:36,105.528,80.808,6.292,4.65,75.74,894.8,917.5,101.3,86.3,147.9,831.6,8.63,18.94,3,0.770698621
12/15/2021 13:37,105.796,80.722,6.968,3.29,74.82,918,934.6,116.3,105.9,146.3,896.5,8.81,18.75,2,0.053418742
12/15/2021 13:38,105.841,81.094,6.292,3.35,75.74,888.9,913.2,115.4,106.6,146.2,890.4,8.78,18.79,3,0.255706244
12/15/2021 13:39,105.782,80.865,7.124,3.27,74.82,897.2,914,119.6,103.4,146.4,905.3,8.81,18.76,2,0.815261543
12/15/2021 13:40,105.86,81.183,6.188,3.31,75.72,892.9,912.3,116,106.2,145.5,899.2,8.85,18.72,3,0.19014768
12/15/2021 13:41,106.04,82.072,11.128,2.87,75.65,901.4,916.2,122.9,105.7,145.4,909.4,8.97,18.6,4,0.015689208
12/15/2021 13:42,106.138,81.124,7.124,3.19,74.82,922.3,935.9,121.1,109.6,146.7,912.5,8.9,18.67,2,0.698517748
12/15/2021 13:43,105.58,80.999,6.292,4.31,75.74,902.4,921,110.9,89,146.9,828.3,8.62,18.95,3,0.845275388
12/15/2021 13:47,106.099,82.048,11.128,2.92,75.64,901.1,916.9,112.7,104.2,146,902.9,8.92,18.64,4,0.402172952
12/15/2021 13:48,105.944,81.362,6.864,3.22,74.82,879.9165948,938.2,118.4,104.9,145.9,937.7,8.8,18.72,1,0.330902989
12/15/2021 13:49,106.167,81.274,6.968,3.2,74.84,910.5,926.3,122.3,105.6,145.7,932.8,8.87,18.69,2,0.256883967
12/15/2021 13:50,106.237,81.027,6.864,3.182242303,74.83,920.6524239,918.2,120.5,104.3,146.7,874.6,8.85,18.89,1,0.593018437
12/15/2021 13:51,106.22,81.325,6.968,3.2,74.8,917.3,935.6,124.4,103.7,145.2,907.1,8.87,18.7,2,0.855701364
12/15/2021 13:52,106.306,81.329,6.864,3.25,74.8,915.5,933.7,121.1,102.9,145.6,908.9,8.82,18.75,2,0.156025093
12/15/2021 13:53,105.95,81.286,6.188,3.28,75.73,890,909.9,119.3,105.3,146,890.4,8.79,18.77,3,0.557274362
12/15/2021 13:54,106.091,81.998,11.128,2.95,75.61,899.8,918.6,112.4,103.3,146.2,881.8,8.82,18.75,4,0.151890857
12/15/2021 13:55,106.132,81.446,6.084,2.92,75.67,904.6,920.6,111.8,104.1,145.8,886.6,8.86,18.71,4,0.633851507
12/15/2021 13:56,106.039,81.256,6.188,3.25,75.74,895.2,913.8,120.2,108.8,146.4,905.4,8.86,18.7,3,0.875474928
12/15/2021 13:57,106.098,82.028,11.128,2.9,75.65,900,918.6,116,105.1,146.6,894.7,8.88,18.69,4,0.818149007
12/15/2021 13:58,106.185,81.368,6.968,3.2,74.82,912.7,925.4,115.4,104.7,147.6,919.5,8.86,18.71,2,0.924873465
12/15/2021 14:10,105.903,81.187,6.292,3.36,75.76,888.7,908.6,114.5,105.4,146.9,879.5,8.74,18.83,3,0.378032627
12/15/2021 14:11,106.474,81.398,6.968,3.22,74.8,879.3,896.1,113.3,102.7,145.6,930.6,8.82,18.75,1,0.859030487
12/15/2021 14:12,106.106,81.145,6.968,3.17,74.81,909.4,923.8,113,105.4,145.7,929.3,8.85,18.71,1,0.586822163
12/15/2021 14:13,106.122,82.045,11.128,2.97,75.65,902.4,915.6,115.4,102.4,146.9,868.4,8.78,18.79,4,0.386392505
12/15/2021 14:14,106.054,82.028,11.128,2.92,75.66,902.2,918.6,117.2,106.5,145.9,894.2,8.89,18.68,4,0.241285987
12/15/2021 14:15,105.944,81.402,7.228,3.16,74.83,908.6,938.2,120.5,104.9,145.9,917.5,8.85,18.89,1,0.635653764
12/15/2021 14:16,105.81,80.787,6.968,3.34,74.81,930.6,945.9,112.1,100.6,146.9,913.5,8.79,18.78,2,0.462181711
12/15/2021 14:17,106.038,81.24,6.968,3.19,74.8,909.7,923.8,120.5,106.9,145.5,915.4,8.82,18.75,2,0.718577219
12/15/2021 14:18,105.959,81.213,6.292,3.3,75.75,894.4,914.2,116,106.7,146.5,883.3,8.72,18.85,3,0.121870822
12/15/2021 14:19,106.116,82.071,10.972,2.9,75.64,901.6,916.6,111.5,104.3,145,908.9,8.94,18.63,4,0.794612787
12/15/2021 14:20,105.902,81.402,6.864,4.08,74.82,908.6,895.3,120.5,88.9,147,882.3,8.83,18.98,1,0.966626562
12/15/2021 14:21,106.009,81.276,6.292,3.24,75.72,890.4,910.5,122.3,109.2,147.3,887.6,8.73,18.83,3,0.59670712
12/15/2021 14:27,106.119,82.016,11.076,2.85,75.67,901.2,918,118.4,109.2,145.7,900.2,8.88,18.69,4,0.950176758
12/15/2021 14:28,106.252,81.293,6.968,3.18,74.8,912,927.6,116.3,106.4,145.4,912.7,8.85,18.71,2,0.766314901
12/15/2021 14:29,106.195,81.238,6.864,3.17,74.81,910.8,927.3,120.8,105.9,145.4,915.9,8.83,18.73,2,0.314987386
12/15/2021 14:30,106.136,82.034,11.128,2.96,75.62,899.8,916,118.1,103.2,146.1,881.4,8.78,18.78,4,0.193234996
12/15/2021 14:31,106.248,81.296,6.968,3.2,74.8,914,930.6,117.5,106,145.6,910.4,8.81,18.75,2,0.77561617
12/15/2021 14:31,105.923,80.954,6.968,3.19,74.82,902.9,919.5,116.6,105.7,145.7,919.9,8.83,18.74,2,0.156692228
12/15/2021 14:32,98.434,81.073,7.228,3.15,74.81,918.8,937.2,121.7,109.5,145.9,915,8.92,18.65,2,0.672546791
12/15/2021 14:33,105.902,81.343,6.864,3.186416488,74.83,901.6,938.2,104.6,106.5319745,146.7,922.3,8.8,18.73,1,0.292465377
12/15/2021 14:34,106.056,81.973,11.128,2.97,75.63,900,915.5,111.2,102,145.5,880.8,8.83,18.74,4,0.773927341
12/15/2021 14:35,105.944,81.162,6.968,3.16,74.82,885.3305872,895.3,116.9,106.4742012,147,874.6,8.59,18.73,1,0.249898143
12/15/2021 14:36,106.159,82.057,11.128,2.92,75.65,900.3,916.9,113,105,146.4,892.7,8.81,18.75,4,0.055054071
12/15/2021 14:37,106.105,81.991,11.128,2.9,75.61,901.8,917.3,120.2,105.6,145.5,892.2,8.88,18.69,4,0.177805284
12/15/2021 15:05,105.98,81.261,6.292,3.32,75.73,897.6,915.1,110.9,104,145.7,892.8,8.79,18.78,3,0.028488978
12/15/2021 15:06,105.902,81.027,7.124,3.22,74.83,885.5167671,938.2,120.5,106.7,147,930.5,8.84,18.98,1,0.523576961
12/15/2021 15:07,106.111,82.099,11.128,2.96,75.62,900.7,917.5,114.5,104.3,145.8,880.6,8.82,18.75,4,0.17020105
12/15/2021 15:08,106.4605881,81.437,6.864,3.198863133,74.81,878.8286026,904,116.9,106.2,145.8,933.1,8.83,18.8,1,0.985457369
12/15/2021 15:09,106.2754267,81.027,6.864,4.08,74.81,885.3072658,896.8,120.5,88.9,145.8,926.5,8.76,18.73,1,0.139975806
12/15/2021 15:10,106.064,81.95,11.18,2.95,75.62,901.4,918.8,118.7,105.3,146.5,887.3,8.86,18.71,4,0.019893545
12/15/2021 15:11,105.984,81.399,6.084,2.89,75.62,905.7,922.1,116.3,105.1,145.8,898,8.92,18.65,3,0.577257836
12/15/2021 15:12,105.6,80.626,6.864,3.62,74.82,922.1,938.9,115.1,96.2,145.9,874.2,8.67,18.89,1,0.407212072
12/15/2021 15:13,106.4466344,81.027,6.864,3.22,74.83,908.6,918.2,118.4,106.3934286,145.9,933.1,8.68,18.8,1,0.036173192
12/15/2021 15:14,106.322,81.319,6.968,3.18,74.81,909.6,927.3,118.1,106.4,146.4,914.2,8.83,18.74,2,0.394745603
12/15/2021 15:15,108.712,80.777,6.968,3.24,74.81,917.9,933,116.9,108.5,145.9,909.8,8.84,18.73,2,0.081070685
12/15/2021 15:16,106.093,82.079,11.128,2.96,75.64,902,919.3,115.7,103.3,145.5,876.8,8.79,18.78,4,0.390999297
12/15/2021 15:21,106.264,81.323,6.968,3.24,74.81,912.7,927.1,122.9,104,146,922.7,8.79,18.78,2,0.905815242
12/15/2021 15:22,105.944,81.402,7.228,4.08,74.82,885.2738699,919.9,120.5,104.3,145.6,926.5,8.85,18.98,1,0.761714985
12/15/2021 15:23,105.766,81.049,6.188,3.4,75.73,892.4,916.7,116.9,105.6,146.6,875.3,8.71,18.86,3,0.494984564
12/15/2021 15:24,106.078,82.12,11.128,2.92,75.63,901.8,918.2,112.1,103.4,146.2,913.2,8.94,18.62,4,0.177369117
12/15/2021 15:25,106.055,81.461,6.084,2.85,75.63,905.7,922.7,115.7,107.4,147.4,900.8,8.96,18.61,4,0.748970574
12/15/2021 15:26,105.9,81.203,6.292,3.32,75.73,891.8,912.1,121.1,106.3,146.9,890.9,8.75,18.81,3,0.047766645
12/15/2021 15:27,117.408,82.026,11.128,2.94,75.64,901.4,917.3,113.3,103.7,146.1,884.5,8.81,18.76,4,0.678170298
12/15/2021 15:28,115.94,81.984,10.764,2.91,75.64,901.1,917.1,119.9,103.8,145.2,894.7,8.84,18.73,3,0.431300117
12/15/2021 15:29,105.626,80.947,6.292,3.86,75.77,900.9,921.9,108.5,94,145.8,824.3,8.53,19.03,3,0.123577859
12/15/2021 15:30,106.097,81.985,11.128,2.93,75.62,901.4,919,118.7,104.1,146.1,886.4,8.88,18.68,4,0.135843931
12/15/2021 15:31,105.906,81.186,6.188,3.3,75.74,888.9,911.6,125.8,107.5,146.1,886.1,8.73,18.84,3,0.583120011
12/15/2021 15:32,106.159,81.365,6.968,3.23,74.81,907.9,925.8,120.2,104.4,146.1,913.5,8.79,18.77,2,0.114380253
3/17/2022 8:28,106.237,81.343,7.228,3.180890559,74.82,878.8626503,896.8,120.5,104.3,147,920.2,8.85,18.76,1,0.914994317
3/17/2022 8:28,106.2726542,80.617,6.864,3.18219405,74.82,879.4152868,895.3,127.3,104.9,146.7,882.3,8.82,18.75,1,0.608705467
3/17/2022 8:29,106.237,81.402,6.864,3.190081784,74.81,886.9,902.7623254,113.9,104.9,147,917.5,8.81,18.75,1,0.72830576
3/17/2022 8:30,106.192,81.369,6.968,3.28,74.81,910.3,928.2,112.4,103.7,145.6,901.7,8.8,18.76,2,0.382808312
3/17/2022 8:30,105.449,81.343,6.968,3.82,74.81,879.7846857,895.3,113.9,107.3,146.1,933.1,8.82,18.72,1,0.134070213
3/17/2022 8:31,105.928,81.142,6.188,3.26,75.67,889.8,914.9,119.6,106.5,147.3,894.3,8.78,18.78,3,0.732235758
3/17/2022 8:32,105.791,80.5,6.968,4.06,74.82,917.7,931,113,91.4,146,858.7,8.63,18.94,1,0.446433849
3/17/2022 8:32,106.316,81.441,7.124,3.25,74.81,910.3,927.8,111.5,103.5,145.3,908.1,8.81,18.76,2,0.748520038
3/17/2022 8:33,105.944,80.617,7.228,3.22,74.82,901.6,935.9,104.6,106.2,146.1,937.7,8.83,18.89,1,0.767051793
3/17/2022 8:34,106.2768347,81.362,6.864,3.19059892,74.83,920.1083233,919.9,120.5,104.9,146.1,874.6,8.76,18.71,1,0.479104473
3/17/2022 8:34,132.591,82.06,11.128,2.93,75.62,901.1,917.7,112.4,105.1,146.2,885.6,8.86,18.71,4,0.594377253
